user_id,day,chronotype,weekday,alarm_hour,alarm_minute,alarm_hour_with_snooze,alarm_minute_with_snooze,sleep_duration_hours,screen_time_before_bed_min,smart_sleep_meter,stress_level,sleep_quality,exercise_done,nap_duration_min,snooze_count,next_day_smart_sleep,snooze_time_min,optimal_alarm_hour,optimal_alarm_minute,mood
36,5,late,4,8,14,8,44,5.6,52,6.6,1.0,7.0,1,50,3,6.4,30,8,14,neutral
36,6,late,5,9,4,9,14,5.7,48,6.4,0.6,7.4,1,11,1,7.5,10,9,4,neutral
36,7,late,6,9,20,9,40,8.2,41,7.5,1.3,5.6,1,51,2,6.8,20,9,20,happy
36,8,late,0,8,2,8,2,7.7,31,6.8,0.9,6.8,0,17,0,3.9,0,8,2,happy
36,9,late,1,8,25,8,45,6.7,41,3.9,1.6,3.5,1,12,2,4.8,20,9,25,sad
36,10,late,2,8,18,8,28,6.9,48,4.8,0.8,6.7,1,27,1,6.4,10,7,18,sad
36,11,late,3,8,47,8,47,7.1,56,6.4,1.4,6.3,0,59,0,6.2,0,8,47,sad
36,12,late,4,8,41,8,41,6.1,64,6.2,1.6,9.1,0,16,0,7.9,0,8,41,neutral
36,13,late,5,9,51,10,1,6.1,68,7.9,1.0,7.8,1,59,1,8.1,10,9,51,happy
36,14,late,6,9,26,9,26,6.6,76,8.1,0.6,8.9,0,14,0,6.6,0,9,26,neutral
36,15,late,0,8,0,8,10,6.9,85,6.6,0.9,5.3,0,54,1,4.3,10,8,0,neutral
36,16,late,1,8,21,8,41,6.2,79,4.3,1.2,7.4,1,26,2,6.3,20,9,21,sad
36,17,late,2,8,46,8,46,7.8,78,6.3,1.3,7.6,1,51,0,4.2,0,8,46,neutral
36,18,late,3,8,57,8,57,7.1,83,4.2,0.7,4.1,1,0,0,5.4,0,7,57,neutral
36,19,late,4,8,24,8,24,7.5,73,5.4,0.5,4.6,1,54,0,5.7,0,9,24,sad
36,20,late,5,9,9,9,9,6.9,74,5.7,1.1,9.4,0,9,0,5.9,0,8,9,neutral
36,21,late,6,9,28,9,38,8.4,66,5.9,1.0,7.5,1,39,1,4.5,10,10,28,neutral
36,22,late,0,8,11,8,11,8.0,63,4.5,0.8,5.9,0,35,0,4.4,0,9,11,happy
36,23,late,1,8,31,9,1,6.7,58,4.4,1.2,6.2,1,41,3,5.2,30,9,31,sad
36,24,late,2,8,22,8,22,5.0,61,5.2,0.9,3.7,0,31,0,5.8,0,7,22,neutral
36,25,late,3,8,8,8,8,7.6,52,5.8,0.9,6.3,0,28,0,6.6,0,9,8,sad
36,26,late,4,8,25,8,35,4.8,57,6.6,0.1,5.6,0,59,1,7.4,10,8,25,happy
36,27,late,5,9,3,9,3,5.9,64,7.4,0.0,7.1,0,26,0,8.0,0,9,3,neutral
36,28,late,6,9,34,9,34,7.2,71,8.0,0.0,7.7,0,38,0,8.1,0,9,34,neutral
36,29,late,0,8,28,8,38,7.4,80,8.1,1.0,8.6,1,10,1,6.7,10,8,28,happy
37,1,standard,0,8,7,8,7,6.6,6,5.2,3.7,6.9,0,6,0,6.4,0,8,7,sad
37,2,standard,1,8,34,8,44,8.2,9,6.4,4.5,7.9,1,37,1,4.8,10,8,34,neutral
37,3,standard,2,8,36,8,36,7.5,3,4.8,4.4,6.2,0,30,0,7.3,0,8,36,sad
37,4,standard,3,8,30,8,40,9.8,12,7.3,5.0,9.1,0,27,1,5.4,10,8,30,happy
37,5,standard,4,8,56,8,56,7.3,20,5.4,5.1,8.0,1,53,0,4.1,0,8,56,neutral
37,6,standard,5,9,10,9,10,7.9,29,4.1,5.7,6.0,1,46,0,4.0,0,10,10,happy
37,7,standard,6,9,42,9,52,7.7,35,4.0,5.7,6.7,1,30,1,4.7,10,10,42,neutral
37,8,standard,0,8,56,8,56,6.3,35,4.7,6.2,8.1,1,26,0,6.1,0,8,56,happy
37,9,standard,1,8,46,8,56,6.7,36,6.1,6.2,7.0,1,25,1,3.3,10,8,46,happy
37,10,standard,2,8,19,8,19,7.3,28,3.3,6.6,3.8,0,6,0,4.7,0,7,19,sad
37,11,standard,3,8,50,8,50,7.5,19,4.7,6.2,6.4,1,41,0,2.5,0,8,50,neutral
37,12,standard,4,8,33,8,43,6.7,22,2.5,7.1,5.1,0,25,1,4.6,10,9,33,sad
37,13,standard,5,9,53,10,23,6.6,29,4.6,7.6,7.0,1,58,3,3.8,30,9,53,sad
37,14,standard,6,9,15,9,35,6.6,32,3.8,7.1,6.6,1,42,2,4.1,20,8,15,neutral
37,15,standard,0,8,39,8,49,8.5,42,4.1,7.1,7.8,1,26,1,6.0,10,7,39,neutral
37,16,standard,1,8,5,8,25,6.6,39,6.0,7.3,10.0,1,19,2,1.5,20,8,5,sad
37,17,standard,2,8,50,9,0,6.5,40,1.5,6.9,6.1,1,28,1,4.1,10,7,50,sad
37,18,standard,3,8,51,9,1,8.1,38,4.1,7.2,9.0,1,4,1,5.2,10,7,51,neutral
37,19,standard,4,8,20,8,20,7.0,36,5.2,6.8,5.0,0,54,0,3.9,0,8,20,neutral
37,20,standard,5,9,11,9,21,5.4,43,3.9,7.2,4.8,1,27,1,5.5,10,8,11,sad
37,21,standard,6,9,36,9,36,7.7,42,5.5,6.8,8.2,1,44,0,3.1,0,9,36,happy
37,22,standard,0,8,44,8,54,5.8,40,3.1,6.2,7.4,0,57,1,4.1,10,9,44,sad
37,23,standard,1,8,41,8,41,6.4,46,4.1,5.9,7.5,0,55,0,4.7,0,7,41,sad
37,24,standard,2,8,55,9,5,8.4,39,4.7,6.7,8.2,1,9,1,5.4,10,8,55,happy
37,25,standard,3,8,23,8,33,6.5,30,5.4,6.7,6.2,0,31,1,4.5,10,8,23,neutral
37,26,standard,4,8,29,8,39,7.2,35,4.5,5.8,8.9,1,42,1,2.7,10,9,29,neutral
37,27,standard,5,9,42,10,2,7.8,37,2.7,5.6,4.8,1,18,2,4.8,20,10,42,sad
37,28,standard,6,9,26,9,26,8.7,45,4.8,5.3,7.8,1,49,0,5.6,0,9,26,neutral
37,29,standard,0,8,26,8,36,6.9,51,5.6,6.4,8.1,0,4,1,3.4,10,8,26,neutral
38,1,standard,0,6,54,6,54,6.4,6,2.7,6.6,6.2,1,42,0,3.9,0,5,54,sad
38,2,standard,1,6,36,6,36,5.3,11,3.9,6.4,4.4,1,26,0,4.7,0,5,36,sad
38,3,standard,2,6,20,6,30,6.3,15,4.7,7.0,7.3,0,51,1,4.0,10,6,20,sad
38,4,standard,3,6,17,6,27,5.9,25,4.0,6.4,9.3,1,6,1,4.3,10,7,17,neutral
38,5,standard,4,6,14,6,14,6.1,15,4.3,6.8,8.8,1,55,0,4.1,0,6,14,sad
38,6,standard,5,7,3,7,33,6.2,9,4.1,5.5,7.4,0,45,3,4.5,30,8,3,neutral
38,7,standard,6,7,14,7,14,5.4,10,4.5,6.0,6.4,0,46,0,4.6,0,7,14,sad
38,8,standard,0,6,17,6,17,4.6,3,4.6,6.0,8.0,0,16,0,2.7,0,6,17,neutral
38,9,standard,1,6,13,6,23,5.1,1,2.7,5.5,3.3,1,21,1,5.0,10,7,13,neutral
38,10,standard,2,6,21,6,31,7.8,6,5.0,6.0,7.1,0,0,1,3.1,10,6,21,neutral
38,11,standard,3,6,45,6,55,5.1,8,3.1,6.6,6.7,1,1,1,6.4,10,7,45,sad
38,12,standard,4,6,23,6,23,6.6,15,6.4,5.8,7.8,1,0,0,3.9,0,6,23,sad
38,13,standard,5,7,21,7,31,6.6,21,3.9,6.0,5.3,1,36,1,5.9,10,8,21,neutral
38,14,standard,6,7,49,7,49,5.8,17,5.9,5.8,8.1,1,32,0,5.3,0,7,49,sad
38,15,standard,0,6,8,6,8,6.6,7,5.3,6.1,6.5,1,28,0,5.4,0,6,8,neutral
38,16,standard,1,6,40,6,50,5.6,1,5.4,6.2,8.4,1,23,1,3.5,10,6,40,happy
38,17,standard,2,6,33,6,53,6.1,1,3.5,6.1,4.7,1,8,2,4.6,20,7,33,sad
38,18,standard,3,6,58,7,18,5.4,0,4.6,7.1,5.0,1,3,2,5.1,20,6,58,neutral
38,19,standard,4,6,42,6,42,5.5,0,5.1,6.5,6.9,1,52,0,0.3,0,6,42,sad
38,20,standard,5,7,27,7,37,6.6,0,0.3,6.1,2.2,1,49,1,2.3,10,8,27,sad
38,21,standard,6,7,54,7,54,5.7,0,2.3,6.5,5.5,1,50,0,5.6,0,8,54,neutral
38,22,standard,0,6,35,6,35,5.1,9,5.6,5.8,6.6,1,57,0,6.1,0,6,35,neutral
38,23,standard,1,6,19,6,29,8.3,18,6.1,5.3,7.1,0,8,1,5.0,10,6,19,sad
38,24,standard,2,6,36,6,46,6.1,16,5.0,5.4,6.7,0,31,1,3.0,10,6,36,happy
38,25,standard,3,6,15,6,35,6.1,16,3.0,5.3,5.5,1,6,2,3.7,20,7,15,sad
38,26,standard,4,6,13,6,23,8.3,22,3.7,5.5,5.1,1,57,1,5.0,10,5,13,sad
38,27,standard,5,7,17,7,37,4.9,28,5.0,5.3,7.4,1,56,2,5.4,20,7,17,sad
38,28,standard,6,7,42,7,52,6.3,26,5.4,5.5,7.8,0,38,1,4.2,10,7,42,sad
38,29,standard,0,6,32,6,32,7.6,19,4.2,6.4,8.0,0,17,0,3.6,0,7,32,neutral
39,1,late,0,8,56,9,6,6.4,80,4.2,0.0,4.1,0,6,1,5.3,10,7,56,happy
39,2,late,1,8,13,8,23,4.4,83,5.3,0.0,6.3,0,12,1,7.1,10,9,13,neutral
39,3,late,2,8,18,8,28,4.7,90,7.1,0.5,9.1,1,29,1,6.0,10,8,18,neutral
39,4,late,3,8,8,8,28,5.6,90,6.0,0.7,8.4,1,5,2,5.0,20,9,8,sad
39,5,late,4,8,59,9,9,6.0,87,5.0,0.7,4.8,0,42,1,7.5,10,9,59,neutral
39,6,late,5,9,15,9,15,7.2,90,7.5,0.8,6.9,0,18,0,6.7,0,9,15,happy
39,7,late,6,9,48,9,48,7.0,84,6.7,1.7,6.0,0,39,0,5.1,0,9,48,neutral
39,8,late,0,8,40,8,50,7.6,77,5.1,0.6,7.7,1,38,1,5.2,10,9,40,neutral
39,9,late,1,8,31,8,51,5.8,68,5.2,1.2,3.8,0,17,2,7.7,20,9,31,sad
39,10,late,2,8,55,8,55,6.1,60,7.7,1.1,7.6,0,58,0,3.2,0,8,55,happy
39,11,late,3,8,52,9,12,8.0,52,3.2,0.6,4.1,1,56,2,5.9,20,9,52,sad
39,12,late,4,8,49,8,49,8.2,61,5.9,1.2,4.9,0,19,0,6.6,0,7,49,happy
39,13,late,5,9,41,9,41,6.7,71,6.6,0.7,6.7,1,43,0,6.6,0,9,41,neutral
39,14,late,6,9,42,9,42,5.5,70,6.6,1.4,7.6,0,46,0,5.8,0,9,42,neutral
39,15,late,0,8,38,8,38,5.6,61,5.8,0.9,7.1,0,39,0,6.6,0,7,38,neutral
39,16,late,1,8,2,8,2,6.7,56,6.6,1.5,7.7,1,42,0,4.7,0,8,2,neutral
39,17,late,2,8,59,8,59,5.5,46,4.7,1.4,7.7,1,43,0,6.1,0,9,59,neutral
39,18,late,3,8,37,8,37,7.3,54,6.1,2.0,5.9,1,13,0,5.5,0,7,37,happy
39,19,late,4,8,10,8,20,6.7,47,5.5,1.5,8.7,1,1,1,5.0,10,7,10,neutral
39,20,late,5,9,16,9,36,6.3,49,5.0,0.9,6.2,1,52,2,6.1,20,8,16,neutral
39,21,late,6,9,54,9,54,5.7,42,6.1,0.2,6.5,1,1,0,5.2,0,8,54,neutral
39,22,late,0,8,5,8,15,5.9,51,5.2,0.0,8.0,1,45,1,8.0,10,7,5,neutral
39,23,late,1,8,22,8,22,5.5,41,8.0,0.0,7.8,0,44,0,10.0,0,8,22,happy
39,24,late,2,8,43,8,43,7.4,34,10.0,0.0,9.9,0,11,0,6.7,0,8,43,happy
39,25,late,3,8,6,8,16,7.6,40,6.7,0.1,7.2,1,40,1,7.1,10,8,6,neutral
39,26,late,4,8,47,9,7,6.9,44,7.1,0.4,7.9,0,0,2,6.1,20,8,47,neutral
39,27,late,5,9,28,9,38,5.6,35,6.1,0.0,6.3,0,50,1,4.9,10,8,28,neutral
39,28,late,6,9,35,9,55,5.6,25,4.9,0.3,5.9,0,45,2,6.4,20,10,35,neutral
39,29,late,0,8,46,8,46,6.8,26,6.4,0.8,7.9,1,54,0,7.5,0,8,46,neutral
40,1,early,0,6,55,7,5,8.3,38,6.8,3.6,9.6,0,34,1,6.3,10,6,55,neutral
40,2,early,1,6,20,6,30,7.3,45,6.3,4.1,8.7,1,26,1,4.9,10,6,20,sad
40,3,early,2,6,55,7,25,8.8,55,4.9,4.4,6.5,1,47,3,5.9,30,5,55,sad
40,4,early,3,6,30,6,30,7.8,54,5.9,4.7,7.3,0,20,0,6.5,0,6,30,neutral
40,5,early,4,6,11,6,11,7.1,46,6.5,5.4,9.2,1,8,0,5.8,0,6,11,happy
40,6,early,5,7,36,7,36,8.0,56,5.8,5.0,6.0,1,7,0,4.1,0,7,36,happy
40,7,early,6,7,29,7,39,7.9,47,4.1,5.8,5.4,1,30,1,3.2,10,6,29,sad
40,8,early,0,6,2,6,2,7.7,45,3.2,6.3,7.1,0,26,0,3.4,0,5,2,sad
40,9,early,1,6,36,6,36,7.6,47,3.4,6.4,4.4,1,50,0,6.0,0,5,36,sad
40,10,early,2,6,18,6,18,6.3,49,6.0,6.2,7.6,0,18,0,3.4,0,6,18,neutral
40,11,early,3,6,58,7,8,8.2,43,3.4,6.6,3.5,1,37,1,2.4,10,7,58,sad
40,12,early,4,6,50,7,0,6.4,49,2.4,6.3,2.3,0,19,1,4.4,10,5,50,neutral
40,13,early,5,7,50,7,50,6.7,58,4.4,6.5,6.7,0,22,0,3.2,0,8,50,sad
40,14,early,6,7,45,7,55,7.0,57,3.2,6.6,4.9,0,58,1,5.1,10,6,45,sad
40,15,early,0,6,27,6,47,6.7,60,5.1,5.2,7.9,0,22,2,4.0,20,6,27,sad
40,16,early,1,6,41,6,41,7.4,67,4.0,5.2,7.1,1,42,0,4.8,0,7,41,sad
40,17,early,2,6,53,7,13,6.2,72,4.8,5.2,7.7,0,17,2,4.5,20,5,53,sad
40,18,early,3,6,2,6,12,6.7,73,4.5,4.4,6.6,0,0,1,3.6,10,5,2,happy
40,19,early,4,6,12,6,12,8.6,75,3.6,5.0,7.1,0,45,0,3.7,0,5,12,neutral
40,20,early,5,7,41,7,41,9.5,81,3.7,5.5,3.5,1,28,0,5.9,0,8,41,sad
40,21,early,6,7,13,7,13,6.8,74,5.9,5.1,6.7,0,45,0,4.6,0,7,13,sad
40,22,early,0,6,29,6,39,8.4,78,4.6,4.9,5.0,1,4,1,6.1,10,7,29,neutral
40,23,early,1,6,31,6,31,5.9,73,6.1,3.6,8.3,1,33,0,5.4,0,6,31,neutral
40,24,early,2,6,47,6,47,6.7,75,5.4,3.8,6.9,1,48,0,6.7,0,6,47,neutral
40,25,early,3,6,34,6,34,7.1,76,6.7,3.4,8.3,0,39,0,5.4,0,6,34,happy
40,26,early,4,6,53,7,3,6.2,80,5.4,2.7,7.4,1,39,1,6.0,10,6,53,neutral
40,27,early,5,7,54,8,4,8.9,79,6.0,2.4,6.5,0,44,1,5.2,10,7,54,happy
40,28,early,6,7,28,7,28,7.3,79,5.2,3.2,3.8,1,51,0,5.8,0,7,28,neutral
40,29,early,0,6,17,6,27,7.9,80,5.8,3.2,7.0,0,17,1,5.2,10,6,17,neutral
41,1,late,0,9,31,9,31,6.1,81,3.6,2.8,2.4,0,5,0,6.2,0,10,31,sad
41,2,late,1,9,8,9,8,5.7,77,6.2,2.7,8.4,1,8,0,6.0,0,9,8,neutral
41,3,late,2,9,24,9,24,7.0,82,6.0,2.5,5.9,1,22,0,4.7,0,9,24,neutral
41,4,late,3,9,10,9,30,7.9,85,4.7,2.4,6.1,1,11,2,5.1,20,10,10,neutral
41,5,late,4,9,10,9,10,5.0,90,5.1,2.2,5.5,0,4,0,5.6,0,8,10,neutral
41,6,late,5,10,33,10,33,6.9,90,5.6,2.3,5.5,0,19,0,6.6,0,9,33,sad
41,7,late,6,10,37,10,37,5.6,90,6.6,2.4,6.6,1,19,0,6.6,0,10,37,neutral
41,8,late,0,9,44,9,54,8.2,90,6.6,1.7,6.0,0,31,1,4.4,10,9,44,happy
41,9,late,1,9,5,9,5,5.2,90,4.4,1.7,5.8,0,15,0,7.2,0,10,5,neutral
41,10,late,2,9,42,9,42,4.9,89,7.2,1.2,8.6,1,8,0,6.7,0,9,42,happy
41,11,late,3,9,55,10,5,7.5,90,6.7,1.5,6.6,1,10,1,5.9,10,9,55,happy
41,12,late,4,9,33,9,33,7.3,90,5.9,1.0,6.3,1,4,0,5.2,0,9,33,happy
41,13,late,5,10,21,10,21,6.5,90,5.2,1.4,6.8,1,24,0,8.1,0,9,21,neutral
41,14,late,6,10,23,10,23,7.6,88,8.1,1.7,8.2,1,31,0,6.3,0,10,23,happy
41,15,late,0,9,16,9,16,7.6,90,6.3,1.3,7.1,1,11,0,6.5,0,9,16,sad
41,16,late,1,9,4,9,14,5.4,90,6.5,1.2,7.4,1,11,1,5.6,10,9,4,neutral
41,17,late,2,9,23,9,33,6.7,82,5.6,0.9,4.7,1,31,1,6.2,10,8,23,neutral
41,18,late,3,9,49,9,59,4.4,86,6.2,1.6,6.9,1,36,1,5.9,10,9,49,neutral
41,19,late,4,9,34,9,44,6.9,83,5.9,1.8,8.5,1,44,1,6.0,10,9,34,happy
41,20,late,5,10,17,10,17,6.2,74,6.0,1.5,6.6,0,56,0,6.9,0,10,17,happy
41,21,late,6,10,15,10,45,7.2,72,6.9,1.6,6.5,1,15,3,6.7,30,10,15,neutral
41,22,late,0,9,49,9,49,6.3,68,6.7,0.8,9.4,1,4,0,4.9,0,9,49,neutral
41,23,late,1,9,21,9,41,6.6,58,4.9,0.9,6.4,1,25,2,8.1,20,8,21,neutral
41,24,late,2,9,48,9,48,7.9,66,8.1,1.4,8.7,0,3,0,5.2,0,9,48,happy
41,25,late,3,9,14,9,44,6.7,57,5.2,1.7,7.1,0,39,3,4.1,30,10,14,neutral
41,26,late,4,9,32,9,32,6.0,51,4.1,2.3,4.6,0,41,0,7.0,0,10,32,neutral
41,27,late,5,10,26,10,36,4.6,43,7.0,2.1,7.5,0,17,1,2.4,10,10,26,happy
41,28,late,6,10,32,10,52,5.1,49,2.4,2.2,3.1,0,44,2,3.8,20,9,32,neutral
41,29,late,0,9,59,10,9,7.1,39,3.8,1.8,5.6,0,54,1,6.7,10,10,59,sad
42,1,standard,0,6,18,6,28,8.6,9,7.9,2.0,9.4,1,30,1,4.3,10,6,18,neutral
42,2,standard,1,6,57,7,7,8.0,14,4.3,2.5,8.3,1,36,1,5.8,10,7,57,neutral
42,3,standard,2,6,32,6,42,6.9,4,5.8,2.5,7.6,1,17,1,5.6,10,7,32,sad
42,4,standard,3,6,16,6,16,7.8,0,5.6,1.2,8.6,1,52,0,4.9,0,7,16,sad
42,5,standard,4,6,47,7,7,7.5,7,4.9,1.0,8.1,0,47,2,6.9,20,5,47,neutral
42,6,standard,5,7,8,7,8,6.9,12,6.9,0.5,8.0,1,29,0,6.7,0,7,8,neutral
42,7,standard,6,7,10,7,20,7.7,5,6.7,0.6,3.3,1,14,1,5.6,10,7,10,happy
42,8,standard,0,6,56,7,6,6.4,1,5.6,0.3,5.6,1,29,1,7.1,10,7,56,happy
42,9,standard,1,6,34,6,34,7.8,0,7.1,0.3,7.8,0,19,0,8.3,0,6,34,neutral
42,10,standard,2,6,27,6,37,7.1,5,8.3,0.0,8.4,1,11,1,5.9,10,6,27,happy
42,11,standard,3,6,28,6,28,8.2,13,5.9,0.0,8.4,1,16,0,7.1,0,7,28,neutral
42,12,standard,4,6,4,6,4,7.1,19,7.1,0.0,7.3,1,0,0,6.9,0,6,4,happy
42,13,standard,5,7,10,7,20,7.4,18,6.9,0.0,7.6,0,6,1,6.0,10,7,10,neutral
42,14,standard,6,7,52,8,2,6.0,11,6.0,0.0,6.2,0,24,1,5.3,10,6,52,sad
42,15,standard,0,6,17,6,17,7.1,17,5.3,0.0,5.8,0,51,0,5.5,0,7,17,sad
42,16,standard,1,6,50,7,0,7.2,18,5.5,0.0,5.1,0,31,1,6.1,10,5,50,neutral
42,17,standard,2,6,39,6,49,7.9,17,6.1,0.0,6.1,0,42,1,5.3,10,5,39,neutral
42,18,standard,3,6,20,6,20,8.0,9,5.3,0.4,4.9,0,49,0,6.5,0,7,20,neutral
42,19,standard,4,6,26,6,26,7.5,0,6.5,0.3,8.1,0,43,0,5.0,0,6,26,neutral
42,20,standard,5,7,31,7,31,7.7,0,5.0,0.0,6.4,1,9,0,8.6,0,6,31,sad
42,21,standard,6,7,23,7,23,7.7,2,8.6,0.0,7.6,0,54,0,8.2,0,7,23,happy
42,22,standard,0,6,58,7,18,8.1,0,8.2,0.1,10.0,0,41,2,6.0,20,6,58,happy
42,23,standard,1,6,33,6,53,7.1,3,6.0,1.2,7.8,0,2,2,3.7,20,5,33,neutral
42,24,standard,2,6,49,7,9,7.7,0,3.7,1.5,3.8,1,8,2,9.0,20,7,49,sad
42,25,standard,3,6,50,6,50,6.7,1,9.0,1.6,9.1,1,6,0,5.7,0,6,50,happy
42,26,standard,4,6,13,6,13,5.8,6,5.7,1.7,7.2,0,5,0,5.6,0,7,13,neutral
42,27,standard,5,7,51,8,21,8.5,6,5.6,2.8,6.7,1,43,3,6.4,30,8,51,neutral
42,28,standard,6,7,8,7,8,7.3,2,6.4,2.9,6.0,0,28,0,5.1,0,7,8,happy
42,29,standard,0,6,16,6,26,8.5,10,5.1,3.5,7.2,1,32,1,4.4,10,5,16,happy
43,1,standard,0,6,1,6,1,6.8,27,6.0,6.3,8.7,0,15,0,3.9,0,6,1,happy
43,2,standard,1,6,23,6,23,7.8,17,3.9,6.6,6.7,0,46,0,6.2,0,5,23,neutral
43,3,standard,2,6,36,6,46,7.0,8,6.2,6.5,8.6,0,4,1,5.4,10,6,36,sad
43,4,standard,3,6,18,6,28,8.0,0,5.4,5.9,7.3,0,15,1,4.4,10,6,18,sad
43,5,standard,4,6,51,7,1,7.2,0,4.4,6.0,7.2,1,26,1,4.0,10,6,51,neutral
43,6,standard,5,7,30,7,50,7.2,3,4.0,6.7,5.0,1,53,2,5.3,20,6,30,neutral
43,7,standard,6,7,45,7,45,8.6,6,5.3,6.4,7.1,1,30,0,2.3,0,7,45,neutral
43,8,standard,0,6,4,6,24,6.7,7,2.3,6.3,4.2,1,9,2,3.5,20,5,4,sad
43,9,standard,1,6,40,6,40,7.0,2,3.5,5.8,9.8,1,7,0,4.0,0,5,40,neutral
43,10,standard,2,6,8,6,8,7.3,0,4.0,5.4,7.2,0,39,0,2.6,0,7,8,happy
43,11,standard,3,6,23,6,33,6.5,10,2.6,5.5,4.9,0,36,1,5.5,10,5,23,sad
43,12,standard,4,6,39,6,49,6.9,12,5.5,4.9,6.3,0,38,1,5.6,10,6,39,happy
43,13,standard,5,7,27,7,57,6.3,15,5.6,4.8,5.6,0,2,3,2.9,30,7,27,neutral
43,14,standard,6,7,38,7,48,8.7,24,2.9,4.7,6.7,1,22,1,3.4,10,6,38,neutral
43,15,standard,0,6,28,6,38,7.2,23,3.4,4.0,4.0,1,1,1,5.9,10,7,28,neutral
43,16,standard,1,6,53,6,53,5.8,26,5.9,4.4,8.1,1,54,0,5.5,0,6,53,happy
43,17,standard,2,6,7,6,27,6.7,32,5.5,5.0,6.8,0,37,2,4.9,20,6,7,neutral
43,18,standard,3,6,0,6,20,8.6,34,4.9,5.2,6.9,0,39,2,4.3,20,6,0,neutral
43,19,standard,4,6,31,6,41,8.1,38,4.3,6.2,10.0,0,53,1,4.6,10,6,31,neutral
43,20,standard,5,7,29,7,29,7.4,30,4.6,6.3,7.8,0,3,0,4.0,0,7,29,neutral
43,21,standard,6,7,28,7,28,6.5,34,4.0,7.8,5.0,1,59,0,3.4,0,6,28,neutral
43,22,standard,0,6,9,6,9,7.7,39,3.4,8.0,5.9,1,13,0,4.3,0,5,9,neutral
43,23,standard,1,6,52,7,2,8.7,38,4.3,8.1,7.1,1,3,1,4.4,10,6,52,neutral
43,24,standard,2,6,25,6,35,8.6,32,4.4,8.9,7.7,0,50,1,1.8,10,6,25,neutral
43,25,standard,3,6,25,6,25,7.2,39,1.8,9.1,5.8,1,23,0,1.4,0,5,25,sad
43,26,standard,4,6,30,6,40,7.1,41,1.4,8.6,5.7,1,51,1,1.2,10,7,30,sad
43,27,standard,5,7,14,7,14,6.7,33,1.2,8.3,3.7,0,1,0,3.6,0,8,14,neutral
43,28,standard,6,7,47,8,7,6.6,34,3.6,8.5,4.9,1,29,2,7.1,20,8,47,sad
43,29,standard,0,6,6,6,6,6.8,41,7.1,8.2,10.0,1,30,0,4.7,0,6,6,neutral
44,1,standard,0,7,59,7,59,6.6,12,1.7,7.7,5.5,0,31,0,3.7,0,8,59,sad
44,2,standard,1,7,18,7,38,6.5,12,3.7,7.8,5.3,1,39,2,5.9,20,6,18,neutral
44,3,standard,2,7,9,7,19,7.4,11,5.9,8.2,7.3,1,47,1,4.7,10,7,9,neutral
44,4,standard,3,7,59,7,59,6.1,12,4.7,7.6,7.6,0,9,0,4.8,0,7,59,happy
44,5,standard,4,7,7,7,7,6.2,19,4.8,7.5,8.0,1,38,0,1.8,0,7,7,neutral
44,6,standard,5,8,4,8,14,4.5,9,1.8,8.3,5.6,0,25,1,3.4,10,7,4,sad
44,7,standard,6,8,50,9,10,6.6,19,3.4,9.0,5.4,1,48,2,3.4,20,9,50,neutral
44,8,standard,0,7,55,8,5,7.3,18,3.4,8.6,9.4,1,21,1,4.2,10,6,55,sad
44,9,standard,1,7,46,7,46,7.1,28,4.2,8.4,6.8,0,40,0,3.3,0,6,46,neutral
44,10,standard,2,7,25,7,25,6.5,34,3.3,7.8,6.1,1,29,0,5.1,0,6,25,neutral
44,11,standard,3,7,4,7,4,6.0,44,5.1,7.3,7.9,1,1,0,5.7,0,7,4,neutral
44,12,standard,4,7,0,7,0,5.9,41,5.7,6.9,7.8,0,20,0,4.1,0,7,0,sad
44,13,standard,5,8,3,8,23,7.5,50,4.1,6.4,5.5,0,11,2,4.8,20,9,3,happy
44,14,standard,6,8,14,8,24,6.3,46,4.8,6.1,6.3,1,32,1,6.1,10,8,14,neutral
44,15,standard,0,7,24,7,24,7.1,37,6.1,6.4,8.6,1,41,0,0.3,0,7,24,neutral
44,16,standard,1,7,43,8,3,6.9,27,0.3,6.6,3.9,0,34,2,6.1,20,6,43,neutral
44,17,standard,2,7,37,7,37,7.4,26,6.1,6.6,8.2,1,57,0,3.9,0,7,37,neutral
44,18,standard,3,7,57,7,57,5.4,16,3.9,6.4,5.6,1,24,0,5.7,0,8,57,sad
44,19,standard,4,7,14,7,14,8.0,17,5.7,6.8,6.1,1,53,0,3.4,0,7,14,happy
44,20,standard,5,8,5,8,15,6.8,13,3.4,7.0,6.1,0,2,1,4.8,10,7,5,sad
44,21,standard,6,8,49,9,9,6.0,19,4.8,6.8,6.7,1,4,2,2.3,20,8,49,sad
44,22,standard,0,7,28,7,38,6.0,13,2.3,6.3,6.5,0,7,1,5.8,10,6,28,sad
44,23,standard,1,7,27,7,37,6.0,23,5.8,5.3,7.1,1,14,1,4.2,10,7,27,neutral
44,24,standard,2,7,50,8,0,7.1,16,4.2,5.1,7.9,0,5,1,5.0,10,8,50,neutral
44,25,standard,3,7,12,7,12,5.9,14,5.0,4.5,9.1,1,1,0,3.0,0,7,12,neutral
44,26,standard,4,7,20,7,40,7.4,18,3.0,4.0,6.3,0,43,2,6.0,20,8,20,sad
44,27,standard,5,8,51,9,1,8.0,19,6.0,4.3,7.0,1,8,1,5.2,10,8,51,happy
